series_number,part_number,item_number,level,title,call_number,object_number,priref,intellectual_entity,date_string,date_start,date_end,quantity,url,parent_url,number_images,images,description,subjects,topics,people,places
3,14.0,986,ITEM,"Item 0986b: Tribune negatives including portraits of metal workers and submarines, June-October 1986",ON 160/Item 0986b,1055335,110370674,IE4470061,June-October 1986,1986-01-01 00:00:00,1986-12-31 00:00:00,38 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370674,http://archival.sl.nsw.gov.au/Details/archive/110369629,38,FL4470147|FL4470149|FL4470152|FL4470153|FL4470156|FL4470158|FL4470160|FL4470161|FL4470163|FL4470167|FL4470168|FL4470173|FL4470175|FL4470177|FL4470179|FL4470180|FL4470182|FL4470183|FL4470184|FL4470189|FL4470190|FL4470192|FL4470193|FL4470195|FL4470196|FL4470198|FL4470199|FL4470203|FL4470204|FL4470206|FL4470208|FL4470210|FL4470211|FL4470213|FL4470215|FL4470220|FL4470222|FL4470224,"Includes:|Metalworkers, head shots, October 1986|Submarines, metalworkers, June 1986|Original negative sleeve titled Subs",,industrial workers|portraits|ships|submarines,,
3,14.0,987,ITEM,"Item 0987: Tribune negatives including Collective, October 1986",ON 160/Item 0987,1055336,110370675,IE4471112,October 1986,1986-01-01 00:00:00,1986-12-31 00:00:00,30 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370675,http://archival.sl.nsw.gov.au/Details/archive/110369629,30,FL4471145|FL4471146|FL4471147|FL4471148|FL4471149|FL4471150|FL4471151|FL4471152|FL4471153|FL4471154|FL4471155|FL4471156|FL4471157|FL4471158|FL4471159|FL4471160|FL4471161|FL4471162|FL4471163|FL4471164|FL4471165|FL4471166|FL4471167|FL4471168|FL4471169|FL4471170|FL4471171|FL4471172|FL4471173|FL4471174,"Includes:|Collective posing with Tribune's, October 1986|Original negative sleeve titled Collective and Tribunes",,newspapers|workers,,
3,14.0,990,ITEM,"Item 0990: Tribune negatives including workers compensation protest and Tribune fair, November 1986",ON 160/Item 0990,1055340,110370679,IE4469469,November 1986,1986-01-01 00:00:00,1986-12-31 00:00:00,38 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370679,http://archival.sl.nsw.gov.au/Details/archive/110369629,38,FL4469557|FL4469559|FL4469561|FL4469563|FL4469565|FL4469567|FL4469568|FL4469571|FL4469572|FL4469573|FL4469574|FL4469577|FL4469579|FL4469581|FL4469583|FL4469585|FL4469587|FL4469588|FL4469591|FL4469593|FL4469595|FL4469597|FL4469599|FL4469601|FL4469604|FL4469606|FL4469607|FL4469609|FL4469611|FL4469613|FL4469615|FL4469617|FL4469618|FL4469619|FL4469620|FL4469621|FL4469622|FL4469623,"Includes:|Workers compensation demonstration, November 1986|Tribune fair, November 1976|Philippines, Roberto Florez, November 1986|Papua New Guinea, OPM representaives Ondawame & Prai, November 1986|Roberto Florez, Trade Union congress of Philippines, November 1986|Medicare book launch, November 1986|Alan Brown, Koori Kollij, November 1986|Darling Harbour, November 1986|Original negative sleeve titled Roberto Florez - Trade Union Congrerss of Philipp at NSW Labor Council Nov 20 '86, Trib fair '86, Anti-monorail Nov '86, OPM reps Jo Ondawame & Jacob Prai, Alan Brown - Koori Kollij Nov '86, Workers comp demo, Darling Harbour",,demonstrations|fetes|workers,,
3,14.0,1000,ITEM,"Item 1000: Tribune negatives including concert at Balmain Loft and Building Workers' Industrial Union housing rates conference, March 1987",ON 160/Item 1000,1055364,110370697,IE4468244,March 1987,1987-01-01 00:00:00,1987-12-31 00:00:00,37 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370697,http://archival.sl.nsw.gov.au/Details/archive/110369629,37,FL4468320|FL4468322|FL4468323|FL4468326|FL4468327|FL4468328|FL4468331|FL4468332|FL4468334|FL4468335|FL4468338|FL4468339|FL4468341|FL4468347|FL4468349|FL4468352|FL4468355|FL4468356|FL4468359|FL4468360|FL4468362|FL4468364|FL4468366|FL4468367|FL4468368|FL4468370|FL4468374|FL4468376|FL4468377|FL4468379|FL4468380|FL4468382|FL4468386|FL4468387|FL4468388|FL4468389|FL4468390,"Includes:|Waterboard workers, March 1987|Stan Shackey, Building Workers' Industrial Union housing rates conference, March 1987|Kakadu concert, Balmain Loft, March 1987|Building Workers' Industrial Union housing rates conference, March 1987|Abortion rally, March 1987|Housing rates international conference, Building Workers' Industrial Union, March 1987|Concert for Kakadu, March 1987|Compensation march, March 1987|Jackson Davies, March 1987|Original negative sleeve titled Jackson Davies : Greepeace pen conference March '87, Concert for Kakadu, Balmain, Abortion rally, Stan Shackey & BWIU, MBA housing rates interest conf, Comp march & waterboard workers",,concerts|bands|demonstrations|construction & demolition workers,,
3,15.0,1003,ITEM,"Item 1003: Tribune negatives including Dick Smith in anti smoking campaign and compensation protest, March-April 1987",ON 160/Item 1003,1055368,110370701,IE4468498,March-April 1987,1987-01-01 00:00:00,1987-12-31 00:00:00,42 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370701,http://archival.sl.nsw.gov.au/Details/archive/110369630,42,FL4468611|FL4468612|FL4468613|FL4468615|FL4468616|FL4468617|FL4468619|FL4468621|FL4468625|FL4468626|FL4468627|FL4468628|FL4468630|FL4468635|FL4468639|FL4468642|FL4468643|FL4468644|FL4468646|FL4468649|FL4468650|FL4468652|FL4468654|FL4468655|FL4468657|FL4468659|FL4468663|FL4468665|FL4468667|FL4468669|FL4468671|FL4468672|FL4468673|FL4468675|FL4468676|FL4468680|FL4468683|FL4468688|FL4468689|FL4468691|FL4468693|FL4468694,"Includes:|Dick Smith, anti smoking campaign, April 1987|New Left Press Conference, April 1987|Tribune dinner dance, April 1987|Compensation demonstration, March 1987|Original negative sleeve titled Comp demo March '87, Dick Smith - anti smoking camp. April '87, Trib. dinner dance, New Left Press Conf.",,antismoking movement|demonstrations|workers,,
3,15.0,1004,ITEM,"Item 1004: Tribune negatives including protest against anti-union legislation, Queensland and compensation meeting, March-April 1987",ON 160/Item 1004,1055369,110370702,IE4468931,March-April 1987,1987-01-01 00:00:00,1987-12-31 00:00:00,35 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370702,http://archival.sl.nsw.gov.au/Details/archive/110369630,35,FL4468998|FL4468999|FL4469002|FL4469004|FL4469006|FL4469007|FL4469010|FL4469011|FL4469012|FL4469014|FL4469016|FL4469017|FL4469018|FL4469019|FL4469020|FL4469022|FL4469024|FL4469026|FL4469027|FL4469029|FL4469034|FL4469036|FL4469038|FL4469040|FL4469043|FL4469047|FL4469049|FL4469051|FL4469052|FL4469054|FL4469056|FL4469058|FL4469059|FL4469063|FL4469065,"Includes:|Queensland, Anti union legislation protest, April 1987|Compensation meeting, April 1987|Chilean socialists, April 1987|Condom vending machine, April 1987|ANC delegation, Tambo, WWF art workshop, March 1987|Original negative sleeve titled Compo meeting April '87, Qld. protest against anti-union legislation, ANC delegation with Tambo, WWF art wkshop March '87, Chilean socialsits - Trade Union reception April '87, Condom vending machine",,demonstrations|meetings|workers,,
3,15.0,1033,ITEM,"Item 1033: Tribune negatives including Tribune workers and book launches, October-December 1987",ON 160/Item 1033,1055415,110370748,IE4473852,October-December 1987,1987-01-01 00:00:00,1987-12-31 00:00:00,37 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370748,http://archival.sl.nsw.gov.au/Details/archive/110369630,37,FL4473997|FL4474000|FL4474003|FL4474006|FL4474007|FL4474009|FL4474010|FL4474011|FL4474012|FL4474013|FL4474014|FL4474018|FL4474019|FL4474020|FL4474021|FL4474022|FL4474024|FL4474025|FL4474028|FL4474030|FL4474031|FL4474033|FL4474035|FL4474037|FL4474040|FL4474041|FL4474043|FL4474045|FL4474046|FL4474048|FL4474050|FL4474052|FL4474055|FL4474058|FL4474060|FL4474063|FL4474066,"Includes:|Tribune workers, December 1987|Socialist feminist plenary, November 1987|Bill Gollan's book launch, October 1987|Rupurt Lockwood's War on the Waterfront launch, 1987|Australia reconstructed, 1987",,workers|newspaper offices|book launches,,
3,15.0,1041,ITEM,"Item 1041: Tribune negatives including metal workers voting on wages and May Day march, May 1988",ON 160/Item 1041,1055425,110370756,IE4479173,May 1988,1988-01-01 00:00:00,1988-12-31 00:00:00,33 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370756,http://archival.sl.nsw.gov.au/Details/archive/110369630,33,FL4479229|FL4479230|FL4479232|FL4479234|FL4479235|FL4479236|FL4479238|FL4479240|FL4479242|FL4479243|FL4479244|FL4479245|FL4479246|FL4479247|FL4479248|FL4479249|FL4479250|FL4479251|FL4479252|FL4479253|FL4479254|FL4479255|FL4479256|FL4479257|FL4479258|FL4479259|FL4479260|FL4479261|FL4479262|FL4479263|FL4479264|FL4479265|FL4479266,"Includes:|May Day, May 1988|Metalworkers voting on wages, May 1988|Wages campaign, May 1988|Millie Ingram, May 1988|Geoff Isaac, gay activist, May 1988|Original negative sleeve titled May Day",,demonstrations|industrial workers|wages,,
3,15.0,1043,ITEM,"Item 1043: Tribune negatives including Administrative and Clerical Officers Association and housing eviction protests, May 1988",ON 160/Item 1043,1055427,110370758,IE4480115,May 1988,1988-01-01 00:00:00,1988-12-31 00:00:00,34 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370758,http://archival.sl.nsw.gov.au/Details/archive/110369630,34,FL4480177|FL4480178|FL4480179|FL4480181|FL4480182|FL4480185|FL4480187|FL4480189|FL4480191|FL4480192|FL4480193|FL4480194|FL4480197|FL4480198|FL4480199|FL4480200|FL4480201|FL4480203|FL4480206|FL4480207|FL4480208|FL4480209|FL4480210|FL4480212|FL4480213|FL4480217|FL4480218|FL4480219|FL4480220|FL4480221|FL4480223|FL4480225|FL4480227|FL4480228,"Includes:|Printery, Jess Walker, Angela Dunnett, May 1988|Brisbane Expo/housing, May 1988|Jack Cambourne, May 1988|Administrative and Clerical Officers Association demonstration, Sydney, May 1988|Original negative sleeve titled Expo/housing, ACOA demo, May '88",,demonstrations|evictions|workers,,
3,16.0,1081,ITEM,"Item 1081: Tribune negatives including protest against Tienanmen Square massacre outside Chinese embassy and McDonald's workers, Sydney, New South Wales, June 1989 / photographed by Carlotta McIntosh",ON 160/Item 1081,1055495,110370814,IE4478110,June 1989,1989-01-01 00:00:00,1989-12-31 00:00:00,30 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370814,http://archival.sl.nsw.gov.au/Details/archive/110369631,30,FL4478163|FL4478165|FL4478167|FL4478169|FL4478170|FL4478173|FL4478175|FL4478177|FL4478179|FL4478180|FL4478183|FL4478185|FL4478187|FL4478188|FL4478190|FL4478191|FL4478194|FL4478196|FL4478198|FL4478201|FL4478207|FL4478209|FL4478210|FL4478212|FL4478214|FL4478215|FL4478217|FL4478219|FL4478221|FL4478224,"Includes:|Chinese protest in Sydney against Tienanmen Square, June 1989|McDonald's workers|Bookshops|Compensation rally, Sydney, June 1989|Original negative sleeve titled date June 1989, photographer Carlotta McIntosh",,Chinese peoples|demonstrations|food production workers,"McIntosh, Carlotta",
3,17.0,1106,ITEM,"Item 1106: Tribune negatives including building workers on site, Italian Liberation Day and tree planting in memorial of Ralph Gibson, Sydney, New South Wales, April 1990 / photographed by Peter Murphy, Michael Evans, S. Scudery",ON 160/Item 1106,1057800,110370862,IE4483493,April 1990,1990-01-01 00:00:00,1990-12-31 00:00:00,33 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370862,http://archival.sl.nsw.gov.au/Details/archive/110369633,33,FL4483602|FL4483603|FL4483604|FL4483606|FL4483607|FL4483608|FL4483609|FL4483610|FL4483612|FL4483614|FL4483615|FL4483617|FL4483618|FL4483620|FL4483621|FL4483628|FL4483629|FL4483630|FL4483632|FL4483633|FL4483635|FL4483636|FL4483637|FL4483638|FL4483640|FL4483641|FL4483643|FL4483644|FL4483645|FL4483646|FL4483647|FL4483648|FL4483649,"Includes:|Peter Hayes at Korea Australia Church Conference, Sydney, April 1990|Federazione Italiana Lavoratori Emigrati e Famiglie (FILEF), Liberation Day, Sydney, April 1990|Don McDonald, Building Workers Industrial Union secretary, April 1990|Building workers on Sydney site, April 1990|Italian Liberation Day, Sydney - Federazione Italiana Lavoratori Emigrati e Famiglie (FILEF), Peter Baldwin, April 1990|Communist Party of Australia, Ralph Gibson memorial tree planting, Michael Evans, April 1990|Original negative sleeve titled date April 1990, photographer P. Murphy, M. Evans, S. Scudery",,"monuments & memorials|tree planting ceremonies|festivals, celebrations etc.|construction & demolition workers","Evans, Michael|Murphy, Peter",
3,17.0,1111,ITEM,"Item 1111: Tribune negatives including New Left Party opening session and building workers occupy liquidators office, May-June 1990",ON 160/Item 1111,1058366,110370872,IE4483129,May-June 1990,1990-01-01 00:00:00,1990-12-31 00:00:00,31 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370872,http://archival.sl.nsw.gov.au/Details/archive/110369633,31,FL4483239|FL4483240|FL4483241|FL4483242|FL4483244|FL4483250|FL4483252|FL4483261|FL4483262|FL4483263|FL4483265|FL4483267|FL4483271|FL4483273|FL4483275|FL4483279|FL4483281|FL4483282|FL4483283|FL4483284|FL4483285|FL4483286|FL4483287|FL4483288|FL4483296|FL4483305|FL4483306|FL4483307|FL4483308|FL4483309|FL4483310,"Includes:|New Left Party opening session and social function, June 1990|Phillip Knightly at Politics in Pub, May 1990|Politics in Pub, Sydney, May 1990|Building workers, occupy liquidators office, May 1990|Kitty Eggerking at Politics in Pub, May 1990",,political parties|conventions|demonstrations|construction & demolition workers,,
3,17.0,1122,ITEM,"Item 1122: Tribune negatives including Sidetrack Theatre performance and Newcastle workers delegation, August 1990 / photographed by Peter Murphy",ON 160/Item 1122,1058378,110370885,IE4485286,August 1990,1990-01-01 00:00:00,1990-12-31 00:00:00,38 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370885,http://archival.sl.nsw.gov.au/Details/archive/110369633,38,FL4485366|FL4485367|FL4485368|FL4485369|FL4485370|FL4485371|FL4485372|FL4485373|FL4485374|FL4485375|FL4485376|FL4485377|FL4485378|FL4485379|FL4485380|FL4485381|FL4485382|FL4485383|FL4485384|FL4485385|FL4485386|FL4485387|FL4485388|FL4485389|FL4485390|FL4485391|FL4485395|FL4485396|FL4485397|FL4485398|FL4485399|FL4485400|FL4485401|FL4485402|FL4485404|FL4485405|FL4485407|FL4485408,"Includes:|Industrial Amendment Bill in New South Wales, Newcastle workers delegation, August 1990|Korean Liberation Day protest, Sydney, August 1990|Sidetrack Theatre perform Serpents contract, August 1990|Original negative sleeve titled date August 1990, photographer P. Murphy",,delegations|workers|theatre groups (performers),"Murphy, Peter",
3,17.0,1135,ITEM,"Item 1135: Tribune negatives including building workers rally, Sydney, New South Wales and union meeting over import bans, January-August 1990",ON 160/Item 1135,1058407,110370902,IE4489214,January-August 1990,1990-01-01 00:00:00,1990-12-31 00:00:00,27 negatives,http://archival.sl.nsw.gov.au/Details/archive/110370902,http://archival.sl.nsw.gov.au/Details/archive/110369633,27,FL4489216|FL4489219|FL4489220|FL4489221|FL4489222|FL4489224|FL4489225|FL4489227|FL4489229|FL4489232|FL4489234|FL4489235|FL4489236|FL4489238|FL4489239|FL4489240|FL4489241|FL4489243|FL4489244|FL4489245|FL4489247|FL4489248|FL4489249|FL4489251|FL4489252|FL4489253|FL4489255,"Includes:|Rainforest, SRAG & unions meet to try for import bans, Peter Murphy, January 1990|Building workers rally regarding World Square or Royal Commission, July 1990|Jim Donovan, Waterside Workers Federation Sydney Secretary, January 1990|Dr. Patrick Howell, Tahiti, President Peace & Dir. Committee, August 1990",,rallies|construction & demolition workers|meetings|trade unions,,
4,,1,ITEM,"Item 01: Tribune negatives including ICI plant, Botany, New South Wales, and golf course, 197-? / photographed by Strewe",ON 162/Item 01,1045602,110369649,IE4585865,197-?,1970-01-01 00:00:00,1979-12-31 00:00:00,41 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369649,http://archival.sl.nsw.gov.au/Details/archive/110043817,41,FL4585951|FL4585955|FL4585960|FL4585964|FL4585965|FL4585966|FL4585969|FL4585972|FL4585975|FL4585976|FL4585977|FL4585980|FL4585981|FL4585986|FL4585989|FL4585990|FL4585991|FL4585992|FL4585993|FL4585994|FL4585996|FL4585998|FL4586000|FL4586002|FL4586005|FL4586007|FL4586008|FL4586009|FL4586010|FL4586012|FL4586014|FL4586016|FL4586017|FL4586018|FL4586020|FL4586021|FL4586022|FL4586024|FL4586025|FL4586026|FL4586029,"Original negative sleeve titled Around Sydney / Strewe.|Includes:|Taverner's Hill, Parramatta Road, Petersham|ICI plant at Botany, N.S.W.|Kings Langley, N.S.W.|Golf course|Workers - including linesmen working on telegraph poles, worker in underground cabling pit",,trucks|containers & packing equipment|chemical factories|workers|linesmen (power & telegraph)|golf courses,,"Parramatta Road (Petersham, N.S.W.)|Kings Langley (N.S.W.)"
4,,2,ITEM,"Item 02: Tribune negatives including portraits of workers and buses in Sydney, New South Wales, 197-? / photographed by Strewe",ON 162/Item 02,1045669,110369699,IE4586241,197-?,1970-01-01 00:00:00,1979-12-31 00:00:00,33 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369699,http://archival.sl.nsw.gov.au/Details/archive/110043817,33,FL4586313|FL4586316|FL4586317|FL4586318|FL4586319|FL4586320|FL4586322|FL4586323|FL4586324|FL4586325|FL4586327|FL4586329|FL4586331|FL4586333|FL4586335|FL4586339|FL4586343|FL4586345|FL4586346|FL4586349|FL4586350|FL4586351|FL4586352|FL4586354|FL4586356|FL4586358|FL4586362|FL4586365|FL4586366|FL4586368|FL4586369|FL4586370|FL4586371,"Original negative sleeve titled Around Sydney / Strewe|Includes:|Workers - including linesmen working on telegraph pole, bricklayer, and passengers boarding ferry|Eastern suburbs buses and depot, Sydney",,workers|linesmen (power & telegraph)|buses,,"Martin Place (Sydney, N.S.W.)"
4,,3,ITEM,"Item 03: Tribune negatives including Pyrmont Bridge and Pyrmont, New South Wales, 198-?",ON 162/Item 03,1045674,110369704,IE4586845,198-?,1981-01-01 00:00:00,1989-12-31 00:00:00,41 negatives,http://archival.sl.nsw.gov.au/Details/archive/110369704,http://archival.sl.nsw.gov.au/Details/archive/110043817,41,FL4586927|FL4586929|FL4586930|FL4586933|FL4586935|FL4586938|FL4586939|FL4586947|FL4586948|FL4586950|FL4586951|FL4586952|FL4586953|FL4586955|FL4586959|FL4586961|FL4586965|FL4586968|FL4586970|FL4586973|FL4586975|FL4586976|FL4586977|FL4586978|FL4586979|FL4586981|FL4586982|FL4586985|FL4586986|FL4586989|FL4586992|FL4586995|FL4586997|FL4587001|FL4587002|FL4587003|FL4587007|FL4587008|FL4587009|FL4587010|FL4587011,"Original negative sleeve titled Around Sydney|Includes:|Pyrmont and Darling Harbour, N.S.W. - Pyrmont Bridge and rail yard|Construction and construction workers|Exterior of The Master Builders Association of N.S.W. building|Children playing in school grounds",,containers & packing equipment|workers|construction & demolition workers|children|construction sites|railway yards,,"Pyrmont Bridge (Sydney, N.S.W.)|Pyrmont (N.S.W.)"
